Taka Ap,Lingo,Payment Dhoron,Jaega,Taka Pr,Gupto,Takar Karon,Tarik,Boyosh,Kon Jaegar Lok,Sotti_Mithye
"$1,600.00",F,AV,AM,"$1,600.00",GHI000203014,CR,26-Sep-18,55-59,M,0
"$2,660.00",F,AV,AM,"$2,660.00",GHI000203014,CR,26-Oct-18,55-59,NE,0
"$1,364.00",M,AV,AM,"$1,364.00",GHI000203014,CR,31-Oct-18,25-29,PP,0
"$1,760.00",F,AV,AM,"$1,760.00",GHI000203014,CR,14-Nov-18,25-29,PP,0
"$2,000.00",F,AV,AM,"$2,000.00",GHI000203014,CR,23-Nov-18,25-29,M,0
$820.00,F,AV,AM,$820.00,GHI000203014,CR,07-Dec-18,20-24,NE,0
$820.00,F,AV,AM,$820.00,GHI000203014,CR,10-Dec-18,20-24,O,0
$80.00,F,AV,AM,$80.00,GHI000203014,CR,20-Dec-18,20-24,PP,0
$320.00,F,AV,AM,$320.00,GHI000203014,CR,24-Dec-18,55-59,NE,0
"$1,738.00",F,AV,AM,"$1,737.50",GHI000203014,CR,18-Jan-19,40-44,M,0
"$1,738.00",F,AV,AM,"$1,737.50",GHI000203014,CR,23-Jan-19,18-19,M,0
"$2,080.00",F,AV,AM,"$2,080.00",GHI000203014,CR,18-Feb-19,65+,O,0
$680.00,F,AV,AM,$680.00,GHI000203014,CR,22-Feb-19,40-44,M,0
"$1,840.00",F,AV,AM,"$1,840.00",GHI000203014,CR,15-Mar-19,20-24,M,0
"$2,000.00",F,RP,AM,"$2,000.00",GHI000203014,CR,15-Mar-19,50-54,O,0
"$2,000.00",F,AV,AM,"$2,000.00",GHI000203014,CR,25-Mar-19,30-34,O,0
"$1,680.00",F,AV,AM,"$1,680.00",GHI000203014,CR,28-Mar-19,35-39,PP,0
"$2,600.00",M,AV,AM,"$2,600.00",GHI000203014,CR,05-Apr-19,30-34,O,0
"$2,480.00",M,AV,AM,"$2,480.00",GHI000203014,CR,09-Apr-19,35-39,NE,0
"$2,520.00",F,RP,AM,"$2,520.00",GHI000203014,CR,15-Apr-19,35-39,M,0
"$2,200.00",F,AV,AM,"$2,200.00",GHI000203014,CR,16-Apr-19,40-44,NE,0
"$2,380.00",F,AV,AM,"$2,380.00",GHI000203014,CR,16-May-19,20-24,M,0
"$1,160.00",F,AV,AM,"$1,160.00",GHI000203014,CR,21-May-19,20-24,M,0
"$2,220.00",M,AV,AM,"$2,220.00",GHI000203014,CR,24-May-19,45-49,M,0
"$2,180.00",M,AV,AM,"$2,180.00",GHI000203014,CR,27-May-19,20-24,M,0
"$1,590.00",F,AV,O,"$1,590.00",GHI000203014,CR,05-Jun-19,25-29,M,0
"$1,590.00",F,AV,O,"$1,590.00",GHI000203014,CR,05-Jun-19,25-29,M,0
"$2,040.00",F,AV,AM,"$2,040.00",GHI000203014,CR,08-Jul-19,20-24,M,0
$875.00,F,AV,AM,$875.00,GHI000203014,CR,22-Jul-19,30-34,M,0
"$1,200.00",F,AV,AM,"$1,200.00",GHI000203014,CR,25-Jul-19,60-64,NE,0
$960.00,F,AV,AM,$960.00,GHI000203014,CR,05-Dec-19,25-29,PP,0
"$2,240.00",F,AV,AM,"$2,240.00",GHI000203014,CR,09-Dec-19,25-29,NE,0
"$2,750.00",F,AV,AM,"$2,750.00",GHI000203014,CR,31-Jan-20,25-29,O,0
"$1,500.00",F,AV,AM,"$1,500.00",GHI000203014,CR,12-Feb-20,45-49,M,0
"$1,280.00",F,AV,AM,"$1,280.00",GHI000203014,CR,03-Mar-20,45-49,M,0
"$2,200.00",M,AV,AM,"$2,200.00",GHI000203014,CR,19-Mar-20,40-44,PP,0
"$2,140.00",F,AV,AM,"$2,140.00",GHI000203014,CR,24-Mar-20,30-34,NE,0
"$1,360.00",M,AV,AM,"$1,360.00",GHI000203014,CR,25-Mar-20,55-59,M,0
"$2,200.00",F,AV,AM,"$2,200.00",GHI000203014,CR,23-Apr-20,30-34,NE,0
"$2,760.00",F,AV,AM,"$2,760.00",GHI000203014,CR,11-Jun-20,20-24,M,0
"$1,080.00",F,AV,AM,"$1,080.00",GHI000203014,CR,12-Jun-20,65+,NE,0
"$2,251.00",F,AV,AM,"$2,251.02",GHI000203014,CR,17-Jun-20,25-29,O,0
$349.00,F,AV,AM,$348.98,GHI000203014,CR,17-Jun-20,25-29,O,0
"$2,535.00",F,AV,AM,"$2,535.00",GHI000203014,CR,18-Jun-20,40-44,M,0
"$2,280.00",F,AV,AM,"$2,280.00",GHI000203014,CR,06-Jul-20,30-34,M,0
"$2,600.00",M,AV,AM,"$2,600.00",GHI000203014,CR,13-Jul-20,40-44,U,0
$880.00,F,AV,AM,$880.00,GHI000203014,CR,03-Aug-20,30-34,M,0
"$1,000.00",F,AV,AM,"$1,000.00",GHI000203014,CR,05-Aug-20,20-24,NE,0
"$3,000.00",M,AV,AM,"$3,000.00",GHI000203014,CR,16-Sep-20,45-49,PP,0
"$1,100.00",M,AV,AM,"$1,100.00",GHI000203014,CR,16-Sep-20,30-34,NE,0
"$1,560.00",F,AV,W,"$1,560.00",GHI000203014,CR,01-Oct-20,20-24,M,0
$787.00,M,AV,O,$787.00,GHI000203014,CR,05-Oct-20,35-39,M,0
"$1,280.00",F,AV,O,"$1,280.00",GHI000203014,CR,19-Oct-20,45-49,O,0
"$1,320.00",F,AV,AM,"$1,320.00",GHI000203014,CR,28-Oct-20,18-19,NE,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI000203014,CR,28-Oct-20,65+,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI000203014,CR,28-Oct-20,45-49,O,0
$410.00,F,AV,S,$410.02,GHI001149440,CR,12-Dec-18,30-34,NE,0
$639.00,F,AV,S,$639.40,GHI001149440,CR,27-Nov-19,65+,M,0
$140.00,M,AV,BP,$140.00,GHI000246018,CR,28-Dec-18,55-59,NE,0
$400.00,F,RP,C,$400.00,GHI001566762,CR,16-Jul-18,35-39,NE,0
"$2,000.00",F,RP,C,"$2,000.00",GHI001566762,CR,16-Jul-18,35-39,NE,0
$150.00,M,AV,BP,$150.00,GHI001198853,CR,02-Oct-18,50-54,M,0
"$1,160.00",F,RP,C,"$1,160.00",GHI001308937,CR,27-Mar-17,35-39,U,0
$225.00,F,AV,C,$225.00,GHI000716805,CR,10-Jan-17,25-29,M,0
$350.00,F,AV,C,$350.00,GHI000716805,CR,19-May-20,20-24,PP,0
$355.00,F,AV,O,$355.00,GHI000716805,CR,19-Oct-20,30-34,NE,0
$675.00,F,AV,C,$675.00,GHI000716805,CR,10-Jan-17,25-29,M,0
"$1,600.00",F,AV,C,"$1,600.00",GHI000716805,CR,13-Jan-17,20-24,M,0
$750.00,F,AV,O,$750.00,GHI000716805,CR,05-Mar-18,18-19,M,0
$800.00,F,AV,O,$800.00,GHI000716805,CR,08-Mar-18,18-19,M,0
"$1,350.00",F,AV,C,"$1,350.00",GHI000716805,CR,19-May-20,20-24,PP,0
"$1,000.00",F,AV,O,"$1,000.00",GHI000716805,CR,19-Oct-20,30-34,NE,0
$300.00,F,AV,O,$300.00,GHI001469454,CR,10-Jan-18,30-34,M,0
$400.00,F,RP,NL,$400.00,GHI001469454,CR,20-Jun-18,25-29,M,0
$320.00,F,AV,NL,$320.00,GHI001469454,CR,05-Jul-18,30-34,M,0
$400.00,F,AV,NL,$400.00,GHI001469454,CR,10-Jul-18,25-29,NE,0
$215.00,F,AV,NL,$215.00,GHI001469454,CR,24-Sep-18,50-54,M,0
$462.00,F,AV,NL,$462.25,GHI001469454,CR,25-Sep-18,55-59,M,0
$340.00,F,AV,NL,$340.00,GHI001469454,CR,08-May-19,30-34,M,0
$350.00,F,AV,NL,$350.00,GHI001469454,CR,30-May-19,20-24,M,0
$340.00,F,AV,NL,$340.00,GHI001469454,CR,05-Sep-19,25-29,M,0
$180.00,F,AV,O,$180.00,GHI001469454,CR,06-Nov-19,18-19,U,0
$350.00,F,AV,NL,$350.00,GHI001469454,CR,20-Oct-20,55-59,M,0
"$1,200.00",F,AV,O,"$1,200.00",GHI001469454,CR,10-Jan-18,30-34,M,0
"$1,144.00",F,AV,NL,"$1,144.00",GHI001469454,CR,10-Jul-18,25-29,NE,0
$860.00,F,AV,NL,$860.00,GHI001469454,CR,24-Sep-18,50-54,M,0
$860.00,F,AV,NL,$860.00,GHI001469454,CR,25-Sep-18,55-59,M,0
$909.00,F,AV,NL,$909.14,GHI001469454,CR,08-May-19,30-34,M,0
"$1,400.00",F,AV,NL,"$1,400.00",GHI001469454,CR,30-May-19,20-24,M,0
$596.00,F,AV,NL,$595.68,GHI001469454,CR,05-Sep-19,25-29,M,0
$720.00,F,AV,O,$720.00,GHI001469454,CR,06-Nov-19,18-19,U,0
"$1,400.00",F,AV,NL,"$1,400.00",GHI001469454,CR,20-Oct-20,55-59,M,0
"$1,760.00",F,AV,BP,"$1,760.00",GHI000145164,CR,18-Jan-17,35-39,NE,0
"$2,250.00",F,RP,BP,"$2,250.00",GHI000145164,CR,29-Mar-19,20-24,M,0
$700.00,F,AV,C,$700.00,GHI001732608,CR,09-Jun-20,25-29,NE,0
$800.00,F,AV,W,$800.00,GHI001709329,CR,18-Apr-19,25-29,M,0
$800.00,F,AV,W,$800.00,GHI001709329,CR,18-Apr-19,25-29,M,0
"$1,540.00",F,AV,T,"$1,540.00",GHI001006086,CR,04-Oct-19,45-49,M,0
$780.00,F,AV,T,$780.00,GHI001006086,CR,17-Oct-19,45-49,M,0
$840.00,F,AV,T,$840.00,GHI001006086,CR,25-Oct-19,45-49,M,0
$280.00,F,AV,BP,$280.00,GHI001198081,CR,15-Jul-20,18-19,M,0
$250.00,F,RP,BP,$250.00,GHI001198081,CR,21-Oct-20,35-39,M,0
"$1,857.00",F,AV,BP,"$1,857.14",GHI001198081,CR,29-Oct-20,50-54,M,0
$131.00,M,RP,BP,$131.25,GHI001217554,CR,01-Nov-19,35-39,NE,0
$380.00,F,AV,Wlg,$380.00,GHI000157488,CR,01-Mar-17,35-39,PP,0
$365.00,F,RP,Wlg,$365.00,GHI000157488,CR,12-Feb-18,20-24,M,0
$335.00,F,RP,Wlg,$335.00,GHI000157488,CR,19-Mar-18,35-39,PP,0
$465.00,M,RP,Wlg,$465.00,GHI000157488,CR,12-Jun-19,45-49,NE,0
$360.00,F,AV,Wlg,$360.00,GHI000157488,CR,22-Oct-20,35-39,M,0
"$1,520.00",F,AV,Wlg,"$1,520.00",GHI000157488,CR,01-Mar-17,35-39,PP,0
"$1,360.00",F,RP,Wlg,"$1,360.00",GHI000157488,CR,11-Apr-17,25-29,NE,0
"$1,300.00",M,AV,Wlg,"$1,300.00",GHI000157488,CR,26-Jul-17,50-54,NE,0
"$1,460.00",F,RP,Wlg,"$1,460.00",GHI000157488,CR,12-Feb-18,20-24,M,0
"$2,075.00",F,RP,Wlg,"$2,075.00",GHI000157488,CR,27-Feb-20,20-24,O,0
$540.00,F,AV,O,$540.00,GHI000157488,CR,28-Feb-20,30-34,NE,0
"$1,440.00",F,AV,Wlg,"$1,440.00",GHI000157488,CR,22-Oct-20,35-39,M,0
$165.00,M,AV,BP,$165.00,GHI001437207,CR,13-Nov-17,50-54,M,0
$165.00,F,AV,BP,$165.00,GHI001437207,CR,13-Nov-17,50-54,M,0
$660.00,M,AV,BP,$660.00,GHI001437207,CR,13-Nov-17,50-54,M,0
$660.00,F,AV,BP,$660.00,GHI001437207,CR,13-Nov-17,50-54,M,0
$325.00,F,AV,W,$325.00,GHI001231634,CR,29-Mar-17,30-34,M,0
$225.00,F,AV,W,$225.00,GHI001231634,CR,19-Sep-17,60-64,NE,0
$360.00,F,AV,W,$360.00,GHI001231634,CR,18-Oct-17,35-39,M,0
$250.00,F,AV,W,$250.00,GHI001231634,CR,25-Jan-18,50-54,NE,0
$185.00,M,RP,W,$185.00,GHI001231634,CR,14-Feb-18,20-24,NE,0
$185.00,F,AV,W,$185.00,GHI001231634,CR,16-Feb-18,20-24,M,0
$225.00,F,AV,W,$225.00,GHI001231634,CR,09-Apr-18,50-54,NE,0
$400.00,F,AV,W,$400.00,GHI001231634,CR,22-May-18,25-29,M,0
"$1,850.00",F,AV,W,"$1,850.00",GHI001231634,CR,28-May-18,25-29,M,0
$335.00,F,AV,W,$335.00,GHI001231634,CR,02-Jul-18,35-39,U,0
$185.00,F,AV,W,$185.00,GHI001231634,CR,24-Oct-18,40-44,M,0
$170.00,F,AV,W,$170.00,GHI001231634,CR,15-Nov-18,20-24,PP,0
$370.00,F,AV,W,$370.00,GHI001231634,CR,25-Jan-19,20-24,PP,0
$500.00,F,AV,W,$500.00,GHI001231634,CR,15-May-19,30-34,M,0
$350.00,F,AV,W,$350.00,GHI001231634,CR,22-May-19,25-29,NE,0
$400.00,F,AV,W,$400.00,GHI001231634,CR,30-May-19,20-24,M,0
$400.00,F,AV,W,$400.00,GHI001231634,CR,30-May-19,20-24,M,0
$550.00,F,AV,BP,$550.00,GHI001231634,CR,10-Jul-19,25-29,M,0
$600.00,F,AV,BP,$600.00,GHI001231634,CR,15-Jul-19,40-44,PP,0
$190.00,M,AV,W,$190.00,GHI001231634,CR,16-Jul-19,45-49,NE,0
$540.00,M,AV,AM,$540.00,GHI001231634,CR,03-Sep-19,45-49,O,0
$400.00,F,RP,W,$400.00,GHI001231634,CR,29-Oct-19,30-34,PP,0
$180.00,M,AV,W,$180.00,GHI001231634,CR,11-Nov-19,20-24,NE,0
$515.00,F,RP,W,$515.00,GHI001231634,CR,20-Feb-20,20-24,NE,0
$450.00,F,AV,W,$450.00,GHI001231634,CR,20-Mar-20,25-29,O,0
$350.00,F,AV,W,$350.00,GHI001231634,CR,23-Apr-20,25-29,NE,0
$400.00,F,AV,O,$400.00,GHI001231634,CR,04-Sep-20,20-24,M,0
"$1,300.00",F,AV,W,"$1,300.00",GHI001231634,CR,29-Mar-17,30-34,M,0
"$1,650.00",F,AV,W,"$1,650.00",GHI001231634,CR,22-Jun-17,20-24,NE,0
$900.00,F,AV,W,$900.00,GHI001231634,CR,19-Sep-17,60-64,NE,0
"$1,600.00",F,AV,W,"$1,600.00",GHI001231634,CR,09-Nov-17,25-29,PP,0
"$1,000.00",F,AV,W,"$1,000.00",GHI001231634,CR,25-Jan-18,50-54,NE,0
$740.00,M,RP,W,$740.00,GHI001231634,CR,14-Feb-18,20-24,NE,0
$740.00,F,AV,W,$740.00,GHI001231634,CR,16-Feb-18,20-24,M,0
"$1,200.00",F,AV,W,"$1,200.00",GHI001231634,CR,28-Mar-18,40-44,NE,0
$900.00,F,AV,W,$900.00,GHI001231634,CR,09-Apr-18,50-54,NE,0
"$1,600.00",F,AV,W,"$1,600.00",GHI001231634,CR,22-May-18,25-29,M,0
"$2,625.00",M,RP,BP,"$2,625.00",GHI001231634,CR,01-Jun-18,30-34,O,0
"$1,340.00",F,AV,W,"$1,340.00",GHI001231634,CR,02-Jul-18,35-39,U,0
$740.00,F,AV,W,$740.00,GHI001231634,CR,24-Oct-18,40-44,M,0
$54.00,F,AV,W,$53.84,GHI001231634,CR,15-Nov-18,20-24,PP,0
"$2,000.00",F,AV,W,"$2,000.00",GHI001231634,CR,15-May-19,30-34,M,0
"$1,400.00",F,AV,W,"$1,400.00",GHI001231634,CR,22-May-19,25-29,NE,0
"$1,600.00",F,AV,W,"$1,600.00",GHI001231634,CR,30-May-19,20-24,M,0
"$2,200.00",F,AV,BP,"$2,200.00",GHI001231634,CR,10-Jul-19,25-29,M,0
"$1,642.00",F,AV,BP,"$1,642.20",GHI001231634,CR,15-Jul-19,40-44,PP,0
$760.00,M,AV,W,$760.00,GHI001231634,CR,16-Jul-19,45-49,NE,0
"$2,346.00",M,AV,AM,"$2,346.00",GHI001231634,CR,03-Sep-19,45-49,O,0
"$1,600.00",F,RP,W,"$1,600.00",GHI001231634,CR,29-Oct-19,30-34,PP,0
$720.00,M,AV,W,$720.00,GHI001231634,CR,11-Nov-19,20-24,NE,0
"$2,060.00",F,RP,W,"$2,060.00",GHI001231634,CR,20-Feb-20,20-24,NE,0
"$1,800.00",F,AV,W,"$1,800.00",GHI001231634,CR,20-Mar-20,25-29,O,0
"$1,400.00",F,AV,W,"$1,400.00",GHI001231634,CR,23-Apr-20,25-29,NE,0
"$1,600.00",F,AV,O,"$1,600.00",GHI001231634,CR,04-Sep-20,20-24,M,0
"$1,575.00",F,AV,O,"$1,575.00",GHI001231634,CR,04-Sep-20,30-34,M,0
$525.00,M,AV,O,$525.00,GHI001231634,CR,04-Sep-20,25-29,M,0
$520.00,M,AV,W,$520.00,GHI001231634,CR,21-Sep-20,45-49,M,0
$495.00,M,RP,BP,$495.00,GHI000896773,CR,22-Dec-16,35-39,NE,0
$990.00,F,RP,BP,$990.00,GHI000896773,CR,17-Jan-17,25-29,O,0
$385.00,F,AV,O,$385.00,GHI000896773,CR,06-Apr-17,20-24,NE,0
$385.00,F,RP,BP,$385.00,GHI000896773,CR,12-Oct-17,25-29,NE,0
$375.00,F,AV,W,$375.00,GHI000896773,CR,01-Jun-18,35-39,M,0
$385.00,F,AV,W,$385.00,GHI000896773,CR,06-Nov-18,30-34,NE,0
$560.00,F,AV,O,$560.00,GHI000896773,CR,18-Mar-19,18-19,M,0
$790.00,F,AV,BP,$790.00,GHI000896773,CR,11-Apr-19,20-24,PP,0
$530.00,F,AV,BP,$530.00,GHI000896773,CR,17-Sep-19,25-29,NE,0
$465.00,F,AV,BP,$465.00,GHI000896773,CR,10-Mar-20,20-24,M,0
$570.00,F,RP,BP,$570.00,GHI000896773,CR,27-Mar-20,25-29,O,0
$530.00,F,AV,O,$530.00,GHI000896773,CR,16-Nov-20,40-44,PP,0
"$1,980.00",M,RP,BP,"$1,980.00",GHI000896773,CR,22-Dec-16,35-39,NE,0
"$1,155.00",F,AV,O,"$1,155.00",GHI000896773,CR,06-Apr-17,20-24,NE,0
$596.00,F,AV,BP,$596.00,GHI000896773,CR,01-Jun-17,25-29,NE,0
"$1,977.00",F,AV,BP,"$1,977.42",GHI000896773,CR,18-Jul-17,40-44,NE,0
"$2,768.00",F,AV,O,"$2,767.50",GHI000896773,CR,31-Jul-17,30-34,NE,0
$442.00,F,RP,BP,$442.00,GHI000896773,CR,12-Oct-17,25-29,NE,0
"$1,500.00",F,AV,W,"$1,500.00",GHI000896773,CR,01-Jun-18,35-39,M,0
"$1,155.00",F,AV,W,"$1,155.00",GHI000896773,CR,06-Nov-18,30-34,NE,0
"$2,240.00",F,AV,O,"$2,240.00",GHI000896773,CR,18-Mar-19,18-19,M,0
"$1,580.00",F,AV,BP,"$1,580.00",GHI000896773,CR,11-Apr-19,20-24,PP,0
"$2,120.00",F,AV,BP,"$2,120.00",GHI000896773,CR,17-Sep-19,25-29,NE,0
"$1,860.00",F,AV,BP,"$1,860.00",GHI000896773,CR,10-Mar-20,20-24,M,0
"$2,280.00",F,RP,BP,"$2,280.00",GHI000896773,CR,27-Mar-20,25-29,O,0
"$2,120.00",F,AV,O,"$2,120.00",GHI000896773,CR,16-Nov-20,40-44,PP,0
$500.00,F,AV,BP,$500.00,GHI000418825,CR,20-Dec-18,25-29,M,0
$150.00,M,AV,C,$150.00,GHI001251862,CR,20-Dec-18,25-29,NE,0
$150.00,F,AV,C,$150.00,GHI001251862,CR,21-Dec-18,45-49,NE,0
$150.00,F,AV,C,$150.00,GHI001251862,CR,27-Dec-18,30-34,NE,0
$360.00,F,AV,W,$360.00,GHI001530661,CR,09-May-18,50-54,M,0
$720.00,F,AV,W,$720.00,GHI001530661,CR,09-May-18,50-54,M,0
$300.00,M,AV,Wlg,$300.00,GHI000149529,CR,23-Dec-16,40-44,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,11-Jan-17,30-34,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,20-Jan-17,55-59,NE,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,09-Feb-17,55-59,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,07-Mar-17,30-34,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,03-Apr-17,25-29,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,05-Apr-17,35-39,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,17-May-17,40-44,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,19-May-17,35-39,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,26-Jun-17,50-54,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,10-Jul-17,50-54,M,0
$300.00,M,RP,Wlg,$300.00,GHI000149529,CR,24-Jul-17,40-44,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,25-Jul-17,50-54,O,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,01-Aug-17,45-49,NE,0
$150.00,F,RP,Wlg,$150.00,GHI000149529,CR,21-Aug-17,45-49,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,23-Aug-17,50-54,NE,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,25-Sep-17,35-39,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,18-Oct-17,45-49,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,05-Jan-18,30-34,O,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,15-Jan-18,25-29,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,15-Feb-18,30-34,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,15-Feb-18,25-29,O,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,09-Apr-18,25-29,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,11-Apr-18,40-44,M,0
$150.00,M,RP,Wlg,$150.00,GHI000149529,CR,16-Apr-18,25-29,NE,0
$300.00,M,RP,Wlg,$300.00,GHI000149529,CR,07-May-18,30-34,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,14-May-18,40-44,PP,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,29-May-18,50-54,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,06-Jun-18,25-29,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,13-Jul-18,40-44,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,18-Jul-18,25-29,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,06-Aug-18,30-34,NE,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,27-Aug-18,25-29,NE,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,02-Oct-18,45-49,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,16-Oct-18,50-54,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,31-Oct-18,45-49,O,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,19-Nov-18,30-34,O,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,12-Dec-18,35-39,O,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,10-Jan-19,35-39,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,15-Jan-19,40-44,O,0
$150.00,F,AV,O,$150.00,GHI000149529,CR,22-Jan-19,40-44,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,31-Jan-19,40-44,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,11-Feb-19,35-39,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,13-Feb-19,30-34,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,21-Feb-19,30-34,M,0
$220.00,M,RP,Wlg,$220.00,GHI000149529,CR,28-Feb-19,40-44,U,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,21-Mar-19,40-44,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,25-Mar-19,20-24,U,0
$150.00,M,RP,Wlg,$150.00,GHI000149529,CR,01-Jul-19,40-44,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,22-Jul-19,40-44,M,0
$210.00,M,AV,Wlg,$210.00,GHI000149529,CR,19-Sep-19,30-34,M,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,30-Oct-19,55-59,U,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,12-Nov-19,30-34,NE,0
$300.00,M,AV,Wlg,$300.00,GHI000149529,CR,19-Nov-19,30-34,M,0
$150.00,M,RP,Wlg,$150.00,GHI000149529,CR,23-Dec-19,18-19,NE,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,16-Jan-20,60-64,M,0
$440.00,M,AV,Wlg,$440.00,GHI000149529,CR,21-Feb-20,18-19,NE,0
$450.00,F,AV,Wlg,$450.00,GHI000149529,CR,21-Feb-20,20-24,U,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,24-Feb-20,40-44,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,25-Feb-20,50-54,PP,0
$300.00,F,AV,Wlg,$300.00,GHI000149529,CR,30-Mar-20,20-24,PP,0
$150.00,F,RP,Wlg,$150.00,GHI000149529,CR,30-Mar-20,55-59,NE,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,08-May-20,40-44,O,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,28-May-20,35-39,M,0
$800.00,F,RP,Wlg,$800.00,GHI000149529,CR,12-Jun-20,55-59,NE,0
$150.00,F,AV,S,$150.00,GHI000149529,CR,16-Jun-20,30-34,NE,0
$230.00,M,RP,O,$230.00,GHI000149529,CR,29-Jun-20,30-34,M,0
$230.00,M,AV,Wlg,$230.00,GHI000149529,CR,06-Jul-20,35-39,M,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,07-Jul-20,25-29,NE,0
$300.00,M,RP,Wlg,$300.00,GHI000149529,CR,08-Jul-20,35-39,O,0
$450.00,F,AV,Wlg,$450.00,GHI000149529,CR,05-Aug-20,20-24,NE,0
$150.00,M,AV,C,$150.00,GHI000149529,CR,21-Sep-20,35-39,O,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,01-Oct-20,30-34,M,0
$250.00,F,AV,C,$250.00,GHI000149529,CR,12-Oct-20,20-24,M,0
$200.00,M,AV,Wlg,$200.00,GHI000149529,CR,13-Oct-20,35-39,NE,0
$150.00,F,AV,Wlg,$150.00,GHI000149529,CR,20-Oct-20,35-39,O,0
$150.00,M,AV,Wlg,$150.00,GHI000149529,CR,09-Nov-20,40-44,NE,0
$700.00,M,AV,Wlg,$700.00,GHI000149529,CR,11-Nov-20,35-39,O,0
$300.00,M,AV,Wlg,$300.00,GHI000149529,CR,11-Jan-17,30-34,M,0
$300.00,M,AV,Wlg,$300.00,GHI000149529,CR,20-Jan-17,55-59,NE,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,08-Feb-17,35-39,M,0
$300.00,F,AV,Wlg,$300.00,GHI000149529,CR,09-Feb-17,55-59,NE,0
$450.00,F,AV,Wlg,$450.00,GHI000149529,CR,22-Feb-17,25-29,NE,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,27-Feb-17,35-39,M,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,03-Mar-17,30-34,M,0
$300.00,M,AV,Wlg,$300.00,GHI000149529,CR,07-Mar-17,30-34,M,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,07-Mar-17,20-24,M,0
$450.00,F,AV,Wlg,$450.00,GHI000149529,CR,28-Mar-17,60-64,M,0
$450.00,M,AV,Wlg,$450.00,GHI000149529,CR,03-Apr-17,60-64,O,0
$300.00,M,AV,Wlg,$300.00,GHI000149529,CR,03-Apr-17,25-29,M,0
